window_id,image_path,xmin,ymin,xmax,ymax,label
14_042_5_0046_93,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\5\14_042_5_0046_processed.png,610,480,690,560,0
14_042_5_0046_94,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\5\14_042_5_0046_processed.png,633,456,713,536,0
14_042_5_0046_95,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\5\14_042_5_0046_processed.png,588,426,668,506,0
14_042_5_0046_96,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\5\14_042_5_0046_processed.png,577,403,657,483,0
14_042_5_0046_97,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\5\14_042_5_0046_processed.png,512,442,592,522,0
14_042_5_0046_98,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\5\14_042_5_0046_processed.png,719,476,799,556,0
14_042_5_0046_99,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\5\14_042_5_0046_processed.png,679,553,759,633,0
14_042_5_0046_100,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\5\14_042_5_0046_processed.png,206,310,286,390,1
14_055_8_0017_1,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,360,308,440,388,0
14_055_8_0017_2,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,352,283,432,363,0
14_055_8_0017_3,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,374,288,454,368,0
14_055_8_0017_4,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,393,311,473,391,0
14_055_8_0017_5,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,404,336,484,416,0
14_055_8_0017_6,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,426,343,506,423,0
14_055_8_0017_7,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,431,368,511,448,0
14_055_8_0017_8,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,431,393,511,473,0
14_055_8_0017_9,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,361,310,441,390,0
14_055_8_0017_10,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,332,263,412,343,0
14_055_8_0017_11,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,307,264,387,344,0
14_055_8_0017_12,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,282,266,362,346,0
14_055_8_0017_13,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,257,268,337,348,0
14_055_8_0017_14,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,232,272,312,352,0
14_055_8_0017_15,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,216,262,296,342,0
14_055_8_0017_16,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,212,237,292,317,0
14_055_8_0017_17,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,212,212,292,292,0
14_055_8_0017_18,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,209,187,289,267,0
14_055_8_0017_19,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,221,163,301,243,0
14_055_8_0017_20,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,227,160,307,240,0
14_055_8_0017_21,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,227,143,307,223,0
14_055_8_0017_22,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,213,124,293,204,0
14_055_8_0017_23,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,188,132,268,212,1
14_055_8_0017_24,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,199,116,279,196,0
14_055_8_0017_25,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,224,117,304,197,0
14_055_8_0017_26,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,245,125,325,205,0
14_055_8_0017_27,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,260,125,340,205,0
14_055_8_0017_28,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,241,113,321,193,0
14_055_8_0017_29,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,260,101,340,181,0
14_055_8_0017_30,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,266,82,346,162,0
14_055_8_0017_31,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,265,57,345,137,0
14_055_8_0017_32,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,262,32,342,112,0
14_055_8_0017_33,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,255,7,335,87,0
14_055_8_0017_34,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,244,0,324,80,0
14_055_8_0017_35,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,179,97,259,177,0
14_055_8_0017_36,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,154,103,234,183,0
14_055_8_0017_37,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,142,94,222,174,0
14_055_8_0017_38,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,133,87,213,167,0
14_055_8_0017_39,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,138,101,218,181,0
14_055_8_0017_40,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,149,107,229,187,0
14_055_8_0017_41,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,150,123,230,203,1
14_055_8_0017_42,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,155,121,235,201,0
14_055_8_0017_43,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,134,127,214,207,1
14_055_8_0017_44,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,133,141,213,221,1
14_055_8_0017_45,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,155,160,235,240,1
14_055_8_0017_46,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,171,143,251,223,1
14_055_8_0017_47,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,189,107,269,187,0
14_055_8_0017_48,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,228,110,308,190,0
14_055_8_0017_49,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,251,122,331,202,0
14_055_8_0017_50,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,243,134,323,214,0
14_055_8_0017_51,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,231,149,311,229,0
14_055_8_0017_52,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,217,144,297,224,0
14_055_8_0017_53,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,208,182,288,262,0
14_055_8_0017_54,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,188,176,268,256,1
14_055_8_0017_55,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,167,141,247,221,1
14_055_8_0017_56,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,147,134,227,214,1
14_055_8_0017_57,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,139,170,219,250,1
14_055_8_0017_58,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,120,192,200,272,1
14_055_8_0017_59,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,104,217,184,297,0
14_055_8_0017_60,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,90,242,170,322,0
14_055_8_0017_61,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,80,260,160,340,0
14_055_8_0017_62,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,87,284,167,364,0
14_055_8_0017_63,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,106,291,186,371,0
14_055_8_0017_64,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,130,299,210,379,0
14_055_8_0017_65,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,155,292,235,372,0
14_055_8_0017_66,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,180,285,260,365,0
14_055_8_0017_67,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,206,278,286,358,0
14_055_8_0017_68,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,224,287,304,367,0
14_055_8_0017_69,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,230,292,310,372,0
14_055_8_0017_70,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,223,303,303,383,0
14_055_8_0017_71,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,215,327,295,407,0
14_055_8_0017_72,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,190,331,270,411,0
14_055_8_0017_73,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,171,338,251,418,0
14_055_8_0017_74,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,155,317,235,397,0
14_055_8_0017_75,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,116,312,196,392,0
14_055_8_0017_76,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,134,332,214,412,0
14_055_8_0017_77,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,142,356,222,436,0
14_055_8_0017_78,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,158,372,238,452,0
14_055_8_0017_79,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,177,366,257,446,0
14_055_8_0017_80,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,182,352,262,432,0
14_055_8_0017_81,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,161,355,241,435,0
14_055_8_0017_82,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,156,345,236,425,0
14_055_8_0017_83,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,200,362,280,442,0
14_055_8_0017_84,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,234,314,314,394,0
14_055_8_0017_85,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,228,305,308,385,0
14_055_8_0017_86,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,197,249,277,329,0
14_055_8_0017_87,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,180,227,260,307,0
14_055_8_0017_88,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,170,244,250,324,0
14_055_8_0017_89,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,208,252,288,332,0
14_055_8_0017_90,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,103,318,183,398,0
14_055_8_0017_91,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,72,258,152,338,0
14_055_8_0017_92,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,47,249,127,329,0
14_055_8_0017_93,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,36,240,116,320,0
14_055_8_0017_94,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,13,243,93,323,0
14_055_8_0017_95,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,0,247,80,327,0
14_055_8_0017_96,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,0,244,80,324,0
14_055_8_0017_97,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,24,256,104,336,0
14_055_8_0017_98,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,42,254,122,334,0
14_055_8_0017_99,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,252,119,332,199,0
14_055_8_0017_100,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\055\8\14_055_8_0017_processed.png,151,164,231,244,1
14_042_3_0046_1,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,127,106,207,186,0
14_042_3_0046_2,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,162,68,242,148,0
14_042_3_0046_3,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,197,57,277,137,0
14_042_3_0046_4,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,215,79,295,159,0
14_042_3_0046_5,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,257,101,337,181,0
14_042_3_0046_6,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,296,94,376,174,0
14_042_3_0046_7,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,322,61,402,141,0
14_042_3_0046_8,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,363,61,443,141,0
14_042_3_0046_9,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,400,80,480,160,0
14_042_3_0046_10,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,427,91,507,171,0
14_042_3_0046_11,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,457,90,537,170,0
14_042_3_0046_12,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,491,104,571,184,0
14_042_3_0046_13,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,521,129,601,209,0
14_042_3_0046_14,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,555,127,635,207,0
14_042_3_0046_15,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,584,116,664,196,0
14_042_3_0046_16,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,600,129,680,209,0
14_042_3_0046_17,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,619,125,699,205,0
14_042_3_0046_18,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,658,125,738,205,0
14_042_3_0046_19,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,612,145,692,225,0
14_042_3_0046_20,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,601,146,681,226,0
14_042_3_0046_21,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,567,141,647,221,0
14_042_3_0046_22,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,554,146,634,226,0
14_042_3_0046_23,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,548,172,628,252,0
14_042_3_0046_24,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,567,162,647,242,0
14_042_3_0046_25,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,543,157,623,237,0
14_042_3_0046_26,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,517,130,597,210,0
14_042_3_0046_27,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,472,108,552,188,0
14_042_3_0046_28,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,434,101,514,181,0
14_042_3_0046_29,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,455,131,535,211,0
14_042_3_0046_30,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,485,155,565,235,0
14_042_3_0046_31,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,522,165,602,245,0
14_042_3_0046_32,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,542,203,622,283,0
14_042_3_0046_33,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,521,184,601,264,0
14_042_3_0046_34,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,484,197,564,277,0
14_042_3_0046_35,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,442,188,522,268,0
14_042_3_0046_36,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,406,158,486,238,0
14_042_3_0046_37,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,406,117,486,197,0
14_042_3_0046_38,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,385,119,465,199,1
14_042_3_0046_39,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,436,132,516,212,0
14_042_3_0046_40,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,440,147,520,227,0
14_042_3_0046_41,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,469,181,549,261,0
14_042_3_0046_42,C:\Users\Lenovo\IPA_ML_StenosisDetection_Project\dataset_processed\042\3\14_042_3_0046_processed.png,409,204,489,284,0
